Input.website_url,Input.course_name,Answer.average,Answer.comment,Answer.passed,Answer.failed,Answer.stddev,Answer.total,Answer.url,Source,Release period
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-FS15-compressed.pdf,Verkehr II,4.42,URL - not available,87.90%,12.10%,0.55,107,https://bestande.ch/eth/101-0415-01L,NAIV FS15,20151
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-FS15-compressed.pdf,Hydrolody,3.77,I couldn't find Hydrolody so I did hydrologie,16,17,0.79,33,https://bestande.ch/eth/102-0293-00L,NAIV FS15,20151
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-FS15-compressed.pdf,Physik,3.94,{},70.40%,29.60%,0.92,129,https://bestande.ch/eth/402-0023-01L,NAIV FS15,20151
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-FS16-compressed.pdf,"Stahlbau I, Stahlbau II",3.92,{},4,5,0.55,9,"https://bestande.ch/eth/101-0134-00L,https://bestande.ch/eth/101-0135-01L",NAIV FS16,20161
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-FS16-compressed.pdf,Hydraulik,4.09,{},71.30%,28.70%,0.57,124,https://bestande.ch/eth/101-0203-01L,NAIV FS16,20161
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-FS16-compressed.pdf,Grundbau,4.79,I did not see anything that looked like a URL on these pages.,105,8,0.58,113,https://bestande.ch/eth/101-0315-00L,NAIV FS16,20161
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-FS16-compressed.pdf,Verkehr II,4.18,No URL available,60%,40%,0.83,113,https://bestande.ch/eth/101-0415-01L,NAIV FS16,20161
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-FS16-compressed.pdf,Analysis III,4.98,{},89.30%,10.70%,0.83,124,https://bestande.ch/eth/401-0243-00L,NAIV FS16,20161
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-FS16-compressed.pdf,Physik,4.94,{},116,8,0.76,124,https://bestande.ch/eth/402-0023-01L,NAIV FS16,20161
http://www.aiv.ethz.ch/wp/wp-content/uploads/2017/06/NAIV-FS17_small.pdf,Systems Engineering,5.06,{},93.60%,6.40%,0.48,93,https://bestande.ch/eth/101-0031-01L,NAIV FS17,20171
http://www.aiv.ethz.ch/wp/wp-content/uploads/2017/06/NAIV-FS17_small.pdf,"Stahlbau I, Stahlbau II",3.99,cant find link,77,16,0.52,93,"https://bestande.ch/eth/101-0134-00L,https://bestande.ch/eth/101-0135-01L",NAIV FS17,20171
http://www.aiv.ethz.ch/wp/wp-content/uploads/2017/06/NAIV-FS17_small.pdf,Hydraulik,4.44,{},102,30,0.63,132,https://bestande.ch/eth/101-0203-01L,NAIV FS17,20171
http://www.aiv.ethz.ch/wp/wp-content/uploads/2017/06/NAIV-FS17_small.pdf,Grundbau,4.42,{},73.90%,26.10%,0.74,93,https://bestande.ch/eth/101-0315-00L,NAIV FS17,20171
http://www.aiv.ethz.ch/wp/wp-content/uploads/2017/06/NAIV-FS17_small.pdf,Verkehr II,4.63,Could not find link to courses,93.90%,6.1%,0.56,132,https://bestande.ch/eth/101-0415-01L,NAIV FS17,20171
http://www.aiv.ethz.ch/wp/wp-content/uploads/2017/06/NAIV-FS17_small.pdf,Hydrolody,4.45,{},69.20%,30.80%,0.75,93,https://bestande.ch/eth/102-0293-00L,NAIV FS17,20171
http://www.aiv.ethz.ch/wp/wp-content/uploads/2017/06/NAIV-FS17_small.pdf,Analysis III,5.01,{},97.90%,2.10%,0.5,132,https://bestande.ch/eth/401-0243-00L,NAIV FS17,20171
http://www.aiv.ethz.ch/wp/wp-content/uploads/2017/06/NAIV-FS17_small.pdf,Physik,4.65,{},79.90%,20.10%,0.82,132,https://bestande.ch/eth/402-0023-01L,NAIV FS17,20171
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS181.pdf,Systems Engineering,4.79,{},91.40%,8.60%,0.64,127,https://bestande.ch/eth/101-0031-01L,NAIV FS18,20181
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS181.pdf,"Stahlbau I, Stahlbau II",4.1,{},71%,29%,0.53,127,"https://bestande.ch/eth/101-0134-00L,https://bestande.ch/eth/101-0135-01L",NAIV FS18,20181
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS181.pdf,Hydraulik,4.48,{},77.80%,22.20%,0.72,118,https://bestande.ch/eth/101-0203-01L,NAIV FS18,20181
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS181.pdf,Grundbau,4.69,{},86%,14%,0.65,127,https://bestande.ch/eth/101-0315-00L,NAIV FS18,20181
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS181.pdf,Verkehr II,4.5,{},78.50%,21.50%,0.7,127,https://bestande.ch/eth/101-0415-01L,NAIV FS18,20181
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS181.pdf,Hydrolody,4.47,{},86.50%,13.50%,0.59,127,https://bestande.ch/eth/102-0293-00L,NAIV FS18,20181
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS181.pdf,Analysis III,5.16,{},92.20%,7.80%,0.77,118,https://bestande.ch/eth/401-0243-00L,NAIV FS18,20181
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS181.pdf,Physik,4.34,{},70.50%,29.50%,0.85,118,https://bestande.ch/eth/402-0023-01L,NAIV FS18,20181
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Systems Engineering,3.79,{},94,85,1.15,179,https://bestande.ch/eth/101-0031-01L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,"Betriebswirtschaftslehre",4.56,{},156,23,0.86,179,"https://bestande.ch/eth/101-0031-04L",NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,"Betriebswirtschaftslehre",4.56,{},156,23,0.86,179,"https://bestande.ch/eth/101-0031-02L",NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,"Baustatik I, Baustatik II",3.53,{},30.30%,69.70%,0.87,109,"https://bestande.ch/eth/101-0113-00L,https://bestande.ch/eth/101-0114-00L",NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,"Stahlbeton I, Stahlbeton II",4.06,{},72,55,0.91,127,"https://bestande.ch/eth/101-0125-00L, https://bestande.ch/eth/101-0126-01L",NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,"Stahlbau I, Stahlbau II",4.06,{},56.60%,43.40%,0.91,127,"https://bestande.ch/eth/101-0134-00L,https://bestande.ch/eth/101-0135-01L",NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Hydraulik,4.66,{},76.50%,23.50%,0.63,9,https://bestande.ch/eth/101-0203-01L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Wasserbau,4.39,{},106,21,53,127,https://bestande.ch/eth/101-0206-00L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Bodenmechanik,4.72,{},93.60%,6.40%,0.57,109,https://bestande.ch/eth/101-0314-00L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Grundbau,4.5,{},83.30%,16.70%,0.42,7,https://bestande.ch/eth/101-0315-00L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,UTB (Untertagbau),4.47,{},81.30%,18.70%,0.67,127,https://bestande.ch/eth/101-0317-00L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Verkehr I,3.7,{},61,48,0.65,109,https://bestande.ch/eth/101-0414-00L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Verkehr II,3.75,URL not available,72.20%,27.80%,0.77,7,https://bestande.ch/eth/101-0415-01L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Verkehr III,4.73,{},88.10%,11.90%,0.7,127,https://bestande.ch/eth/101-0416-00L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Projektmanagement,4.83,{},94.4%,5.6%,0.45,7,https://bestande.ch/eth/101-0515-00L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Bauverfahren,4.5,{},93.50%,6.50%,0.4,127,https://bestande.ch/eth/101-0556-01L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Werkstoffe I/II,4.1,,68,41,0.78,109,https://bestande.ch/eth/101-0604-02L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Hydrologie,4.28,{},68.80%,31.20%,1.35,9,https://bestande.ch/eth/102-0293-00L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,"Mechanik I, Mechanik II",4.01,{},106,73,1.01,179,"https://bestande.ch/eth/151-0501-00L, https://bestande.ch/eth/151-0502-00L",NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,"Informatik I, Informatik II",4.53,{},75.70%,24.30%,0.95,179,"https://bestande.ch/eth/252-0845-00L,https://bestande.ch/eth/252-0846-00L",NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Lineare Algebra & Numerik,4.08,URL not found,66.80%,33.20%,1.02,179,https://bestande.ch/eth/401-0141-00L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,"Analysis I, Analysis II",3.88,{},52%,48%,1.23,179,"https://bestande.ch/eth/401-0241-00L,https://bestande.ch/eth/401-0242-00L",NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Statistik,4.22,URL: Department not found,64.70%,35.30%,0.96,179,https://bestande.ch/eth/401-0612-00L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Physik,3.94,{},4,5,0.92,9,https://bestande.ch/eth/402-0023-01L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Chemie,4.44,{},87.50%,12.50%,1.18,9,https://bestande.ch/eth/529-2001-02L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Geologie & Petrographie,4.21,{},69.40%,30.60%,0.79,179,https://bestande.ch/eth/651-0032-00L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Öffentliches Baurecht,4.49,{},93.90%,6.10%,0.46,109,https://bestande.ch/eth/851-0702-01L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Recht für Bauwiss. & A.,4.76,{},91.2%,8.8%,0.71,109,https://bestande.ch/eth/851-0703-03L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Introduction au Droit civil,4.98,{},93.30%,6.70%,0.62,109,https://bestande.ch/eth/851-0709-00L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS14-compressed.pdf,Introduction au Droit public,5.7,{},102,7,0.27,109,https://bestande.ch/eth/851-0712-00L,NAIV HS14,20142
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Betriebswirtschaftslehre,4.49,{},83.90%,16.10%,0.84,193,"https://bestande.ch/eth/101-0031-04L",NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Betriebswirtschaftslehre,4.49,{},83.90%,16.10%,0.84,193,"https://bestande.ch/eth/101-0031-02L",NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,"Baustatik I, Baustatik II",3.95,{},54.40%,45.60%,0.76,114,"https://bestande.ch/eth/101-0113-00L,https://bestande.ch/eth/101-0114-00L",NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,"Stahlbeton I, Stahlbeton II",4,no matching Stahlbeton I / II URL. Only Stahlbeton I available,49.50%,50.50%,0.74,101,"https://bestande.ch/eth/101-0125-00L, https://bestande.ch/eth/101-0126-01L",NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,"Stahlbeton I, Stahlbeton II",4.15,{},127,66,0.83,193,"https://bestande.ch/eth/101-0125-00L, https://bestande.ch/eth/101-0126-01L",NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,"Stahlbau I, Stahlbau II",4.16,{},75%,25%,0.89,8,"https://bestande.ch/eth/101-0134-00L,https://bestande.ch/eth/101-0135-01L",NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Hydraulik,4.34,URL: Hydraulik I is available. Only Hydraulik not available,87.20%,12.80%,0.55,33,https://bestande.ch/eth/101-0203-01L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Wasserbau,4.57,{},88%,12%,0.47,101,https://bestande.ch/eth/101-0206-00L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Bodenmechanik,4.56,{},89.70%,10.30%,0.52,114,https://bestande.ch/eth/101-0314-00L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Grundbau,4.53,{},88.90%,11.10%,0.55,8,https://bestande.ch/eth/101-0315-00L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,UTB (Untertagbau),4.42,URL: Untertagbau I available,82.30%,17.70%,0.64,101,https://bestande.ch/eth/101-0317-00L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Verkehr I,4.54,{},79.50%,20.50%,0.56,114,https://bestande.ch/eth/101-0414-00L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Verkehr II,5.16,The article is not in English,8,1,0.73,9,https://bestande.ch/eth/101-0415-01L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Verkehr III,4.3,No URL found,74.80%,25.20%,0.6,101,https://bestande.ch/eth/101-0416-00L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Projektmanagement,4.97,No URL for the course,97.20%,2.80%,0.57,8,https://bestande.ch/eth/101-0515-00L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Bauverfahren,5.12,{},99%,1%,0.39,101,https://bestande.ch/eth/101-0556-01L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Werkstoffe I/II,4.38,,80,34,0.89,114,https://bestande.ch/eth/101-0604-02L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Hydrologie,3.77,{},47.40%,52.60%,0.79,33,https://bestande.ch/eth/102-0293-00L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,"Mechanik I, Mechanik II",3.79,NO URL found,53.90%,46.10%,1.1,193,"https://bestande.ch/eth/151-0501-00L, https://bestande.ch/eth/151-0502-00L",NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,"Informatik I, Informatik II",4.29,{},70.80%,29.20%,0.87,193,"https://bestande.ch/eth/252-0845-00L,https://bestande.ch/eth/252-0846-00L",NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Lineare Algebra & Numerik,3.77,URL not found,63.80%,36.20%,1.17,193,https://bestande.ch/eth/401-0141-00L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,"Analysis I, Analysis II",3.94,{},59%,41%,1.2,193,"https://bestande.ch/eth/401-0241-00L,https://bestande.ch/eth/401-0242-00L",NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Statistik,4.27,URL: department does not match,69%,31%,0.97,193,https://bestande.ch/eth/401-0612-00L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Physik,3.94,{},52.80%,47.20%,0.81,33,https://bestande.ch/eth/402-0023-01L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Chemie,3.84,{},51.80%,48.20%,1.09,193,https://bestande.ch/eth/529-2001-02L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Geologie & Petrographie,4.43,{},79.80%,20.20%,0.88,193,https://bestande.ch/eth/651-0032-00L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Öffentliches Baurecht,4.43,{},93.80%,6.20%,0.37,193,https://bestande.ch/eth/851-0702-01L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Recht für Bauwiss. & A.,5.49,Mo URL available,97.60%,2.40%,0.62,193,https://bestande.ch/eth/851-0703-03L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Introduction au Droit civil,4.36,{},88.60%,11.40%,0.97,193,https://bestande.ch/eth/851-0709-00L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/03/NAIV-HS15-compressed.pdf,Introduction au Droit public,5.44,{},92.90%,7.10%,0.51,114,https://bestande.ch/eth/851-0712-00L,NAIV HS15,20152
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,Betriebswirtschaftslehre,4.65,{},94%,6%,0.6,184,"https://bestande.ch/eth/101-0031-02L",NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,Betriebswirtschaftslehre,4.65,{},94%,6%,0.6,184,"https://bestande.ch/eth/101-0031-04L",NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,"Baustatik I, Baustatik II",4.12,{},58.50%,41.50%,0.85,123,"https://bestande.ch/eth/101-0113-00L,https://bestande.ch/eth/101-0114-00L",NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,"Stahlbeton I, Stahlbeton II",4.29,{},70.20%,29.80%,0.8,114,"https://bestande.ch/eth/101-0125-00L, https://bestande.ch/eth/101-0126-01L",NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,"Stahlbau I, Stahlbau II",4.29,{},70.20%,29.80%,0.8,114,"https://bestande.ch/eth/101-0134-00L,https://bestande.ch/eth/101-0135-01L",NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,Wasserbau,4.57,{},83.90%,16.10%,0.58,114,https://bestande.ch/eth/101-0206-00L,NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,Bodenmechanik,4.73,{},119,4,0.47,123,https://bestande.ch/eth/101-0314-00L,NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,UTB (Untertagbau),4.52,{},89,25,0.74,114,https://bestande.ch/eth/101-0317-00L,NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,Verkehr I,3.77,{},55.30%,44.70%,0.66,123,https://bestande.ch/eth/101-0414-00L,NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,Verkehr II,4.52,"I couldn't find Verkehr II, only Verkehr III",82,32,0.87,114,https://bestande.ch/eth/101-0415-01L,NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,Verkehr III,4.52,URL not available,72%,28%,0.87,114,https://bestande.ch/eth/101-0416-00L,NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,Bauverfahren,4.7,{},114,0,0.38,114,https://bestande.ch/eth/101-0556-01L,NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,Bauverfahren,4.79,No URL for the course,100%,0%,0.38,114,https://bestande.ch/eth/101-0556-01L,NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,Werkstoffe I/II,4.26,,79,44,0.91,123,https://bestande.ch/eth/101-0604-02L,NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,"Mechanik I, Mechanik II",3.93,Please check the URL details. I am not sure. I did not found exact match.,59.60%,40.40%,0.99,184,"https://bestande.ch/eth/151-0501-00L, https://bestande.ch/eth/151-0502-00L",NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,"Informatik I, Informatik II",3.87,{},90,94,1.15,184,"https://bestande.ch/eth/252-0845-00L,https://bestande.ch/eth/252-0846-00L",NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,Lineare Algebra & Numerik,3.96,URL is not found,58.30%,41.70%,0.91,184,https://bestande.ch/eth/401-0141-00L,NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,"Analysis I, Analysis II",3.87,{},49.10%,50.90%,1.15,184,"https://bestande.ch/eth/401-0241-00L,https://bestande.ch/eth/401-0242-00L",NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,Statistik,4.46,URL of the course not available,138,46,0.88,184,https://bestande.ch/eth/401-0612-00L,NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,Chemie,4.08,{},54.90%,45.10%,0.94,184,https://bestande.ch/eth/529-2001-02L,NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,Geologie & Petrographie,4.51,{},76.70%,23.30%,0.82,184,https://bestande.ch/eth/651-0032-00L,NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2016/10/NAIV-HS16-hp_comp.pdf,Öffentliches Baurecht,4.38,{},161,23,0.43,184,https://bestande.ch/eth/851-0702-01L,NAIV HS16,20162
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS17_Komplett_geschu%CC%88tzt.pdf,Betriebswirtschaftslehre,4.6,{},84.20%,15.80%,0.85,158,"https://bestande.ch/eth/101-0031-04L",NAIV HS17,20172
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS17_Komplett_geschu%CC%88tzt.pdf,Betriebswirtschaftslehre,4.6,{},84.20%,15.80%,0.85,158,"https://bestande.ch/eth/101-0031-02L",NAIV HS17,20172
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS17_Komplett_geschu%CC%88tzt.pdf,"Baustatik I, Baustatik II",4.27,{},67.80%,32.20%,0.83,145,"https://bestande.ch/eth/101-0113-00L,https://bestande.ch/eth/101-0114-00L",NAIV HS17,20172
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS17_Komplett_geschu%CC%88tzt.pdf,"Stahlbeton I, Stahlbeton II",4.23,{},58,30,0.68,88,"https://bestande.ch/eth/101-0125-00L, https://bestande.ch/eth/101-0126-01L",NAIV HS17,20172
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS17_Komplett_geschu%CC%88tzt.pdf,Wasserbau,4.54,{},88.40%,11.60%,0.52,88,https://bestande.ch/eth/101-0206-00L,NAIV HS17,20172
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS17_Komplett_geschu%CC%88tzt.pdf,Bodenmechanik,4.82,{},95%,5%,0.55,145,https://bestande.ch/eth/101-0314-00L,NAIV HS17,20172
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS17_Komplett_geschu%CC%88tzt.pdf,UTB (Untertagbau),4.28,{},70,18,0.48,88,https://bestande.ch/eth/101-0317-00L,NAIV HS17,20172
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS17_Komplett_geschu%CC%88tzt.pdf,Verkehr I,4.41,{},73.30%,26.70%,0.7,145,https://bestande.ch/eth/101-0414-00L,NAIV HS17,20172
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS17_Komplett_geschu%CC%88tzt.pdf,Verkehr III,4.18,{},68.60%,31.40%,0.65,88,https://bestande.ch/eth/101-0416-00L,NAIV HS17,20172
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS17_Komplett_geschu%CC%88tzt.pdf,Bauverfahren,4.81,{},96.30%,3.70%,0.4,88,https://bestande.ch/eth/101-0556-01L,NAIV HS17,20172
http://www.aiv.ethz.ch/wp/wp-content/uploads/2009/09/NAIV-FS17_Komplett_geschu%CC%88tzt.pdf,Werkstoffe I/II,4.45,,114,31,0.75,145,https://bestande.ch/eth/101-0604-02L,NAIV HS17,20172
